152984,112,311,28,0,wood,stone
152985,113,317,24,0,wood,iron
152986,113,304,17,0,iron,wood
152987,119,310,28,0,stone,iron
152988,126,319,38,20,iron,stone
152989,127,314,12,7,wood,stone
152990,131,310,2,20,wood,iron
152991,138,317,16,13,stone,iron
152992,137,300,1,20,wood,iron
152993,129,304,56,10,wood,iron
152994,137,303,16,13,iron,stone
152995,120,309,23,0,wood,iron
152996,121,318,54,10,wood,stone
152997,122,302,60,9,wood,iron
152998,132,300,26,0,iron,stone
152999,128,300,47,9,iron,stone
153000,132,307,52,10,iron,wood
153001,132,315,55,9,iron,stone
153002,137,309,14,7,wood,stone
153003,133,319,35,0,wood,iron
153004,134,301,31,0,wood,iron
153005,139,311,54,10,stone,iron
153006,125,309,19,0,stone,iron
153007,125,304,55,9,wood,stone
153008,122,306,32,0,iron,stone
153009,132,302,11,7,iron,wood
153010,129,313,17,0,wood,iron
153011,139,300,34,0,wood,stone
153012,131,304,28,0,stone,iron
153013,138,301,33,0,stone,iron
153014,123,313,18,0,iron,wood
153015,121,302,17,0,wood,stone
153016,125,315,15,8,wood,iron
153017,122,309,59,8,iron,wood
153018,127,309,48,8,iron,stone
153019,120,308,24,0,iron,stone
153020,122,305,26,0,wood,iron
153021,123,317,23,0,stone,wood
153022,125,307,20,0,stone,wood
153023,133,314,21,0,stone,wood
153024,125,311,23,0,stone,iron
153025,138,307,57,8,iron,wood
153026,129,302,22,0,wood,iron
153027,134,319,35,0,stone,iron
153028,120,311,25,0,stone,wood
153029,127,303,25,0,wood,stone
153030,134,314,24,0,iron,stone
153031,135,304,22,0,iron,wood
153032,135,305,14,7,wood,iron
153033,125,306,20,0,stone,iron
153034,131,318,23,0,stone,iron
153035,121,304,23,0,iron,wood
153036,123,307,17,0,iron,wood
153037,131,317,27,0,stone,wood
153038,137,301,28,0,stone,wood
153039,122,307,27,0,iron,stone
153040,130,305,36,0,iron,stone
153041,159,309,53,11,iron,wood
153042,155,318,42,20,stone,iron
153043,145,319,5,20,stone,wood
153044,148,312,5,20,stone,iron
153045,157,304,22,0,iron,wood
153046,148,307,34,0,iron,stone
153047,151,317,49,9,wood,stone
153048,157,311,40,20,iron,wood
153049,154,305,37,20,wood,stone
153050,150,302,56,10,wood,stone
153051,156,309,24,0,wood,stone
153052,147,309,21,0,iron,stone
153053,154,317,17,0,wood,stone
153054,143,314,2,20,stone,iron
153055,158,316,14,7,stone,iron
153056,142,306,39,20,iron,wood
153057,156,312,23,0,wood,iron
153058,140,316,17,0,stone,wood
153059,155,300,7,20,iron,stone
153060,144,310,24,0,wood,iron
153061,153,309,31,0,iron,stone
153062,151,302,33,0,stone,iron
153063,152,301,21,0,wood,iron
153064,141,306,32,0,stone,iron
153065,153,317,20,0,iron,stone
153066,157,315,32,0,iron,wood
153067,146,301,23,0,stone,wood
153068,158,300,36,0,iron,wood
153069,146,302,29,0,wood,stone
153070,142,311,28,0,iron,wood
153071,148,314,22,0,stone,iron
153072,148,308,59,8,iron,stone
153073,151,305,31,0,wood,iron
153074,155,312,35,0,wood,stone
153075,140,314,14,7,iron,stone
153076,154,315,17,0,wood,stone
153077,143,317,20,0,stone,wood
153078,157,318,24,0,iron,stone
153079,149,305,12,7,iron,stone
153080,151,319,34,0,stone,wood
153081,149,318,20,0,iron,wood
153082,175,300,21,0,wood,iron
153083,172,318,7,20,wood,stone
153084,178,300,20,0,iron,stone
153085,173,312,26,0,stone,iron
153086,164,319,27,0,iron,stone
153087,174,316,43,20,stone,iron
153088,164,309,37,20,wood,iron
153089,168,315,29,0,stone,wood
153090,173,307,8,20,stone,wood
153091,162,303,25,0,wood,iron
153092,168,314,33,0,stone,iron
153093,166,315,56,10,iron,wood
153094,172,315,27,0,iron,wood
153095,175,318,27,0,iron,stone
153096,166,303,12,7,iron,stone
153097,166,319,26,0,wood,stone
153098,168,305,4,20,iron,wood
153099,161,305,14,7,iron,wood
153100,161,301,11,7,wood,iron
153101,166,307,36,0,stone,iron
153102,178,311,7,20,wood,iron
153103,170,315,29,0,iron,stone
153104,160,303,53,11,wood,iron
153105,174,306,47,9,stone,iron
153106,179,310,31,0,stone,wood
153107,171,313,30,0,iron,stone
153108,175,301,56,10,wood,stone
153109,175,313,17,0,wood,iron
153110,168,303,30,0,stone,wood
153111,162,305,18,0,stone,wood
153112,179,314,47,9,wood,iron
153113,173,313,35,0,wood,iron
153114,177,311,20,0,wood,iron
153115,165,316,32,0,stone,iron
153116,173,314,48,8,wood,stone
153117,165,312,28,0,wood,stone
153118,170,319,33,0,stone,wood
153119,172,310,17,0,wood,stone
153120,161,317,30,0,iron,stone
153121,177,306,24,0,stone,iron
153122,179,306,32,0,iron,stone
153123,172,312,31,0,stone,wood
153124,174,313,35,0,iron,stone
153125,160,318,25,0,iron,stone
153126,178,306,27,0,stone,wood
153127,166,309,20,0,wood,stone
153128,182,304,6,20,stone,iron
153129,184,315,20,0,stone,wood
153130,188,302,4,20,iron,stone
153131,189,313,59,8,wood,stone
153132,196,313,17,0,stone,iron
153133,186,309,55,9,wood,stone
153134,185,317,27,0,stone,iron
153135,196,307,50,10,stone,wood
153136,189,306,19,0,wood,stone
153137,180,309,56,10,iron,wood
153138,190,310,5,20,iron,wood
153139,186,318,21,0,stone,iron
153140,189,318,58,6,stone,wood
153141,182,315,33,0,iron,wood
153142,197,319,48,8,wood,iron
153143,194,303,29,0,stone,iron
153144,196,315,49,9,iron,wood
153145,188,305,33,0,iron,stone
153146,183,311,47,9,iron,stone
153147,182,319,40,20,wood,stone
153148,181,308,28,0,iron,stone
153149,191,300,36,0,wood,iron
153150,192,304,56,10,wood,iron
153151,192,317,27,0,stone,iron
153152,198,314,19,0,wood,iron
153153,197,305,13,11,wood,stone
153154,198,303,36,0,wood,stone
153155,182,305,19,0,stone,wood
153156,193,309,31,0,iron,stone
153157,199,312,33,0,stone,wood
153158,184,309,23,0,stone,wood
153159,191,307,31,0,iron,wood
153160,198,311,30,0,stone,iron
153161,195,309,23,0,iron,stone
153162,180,302,36,0,wood,iron
153163,195,315,30,0,wood,iron
153164,183,303,23,0,iron,wood
153165,197,312,32,0,wood,stone
153166,198,315,19,0,iron,stone
153167,194,308,30,0,wood,iron
153168,194,315,24,0,wood,stone
153169,186,311,34,0,iron,stone
153170,183,314,21,0,iron,wood
153171,193,304,31,0,iron,stone
153172,213,307,11,7,iron,wood
153173,200,316,55,9,iron,stone
153174,219,317,20,0,stone,iron
153175,212,319,57,8,iron,stone
153176,208,300,46,20,wood,stone
153177,201,302,25,0,stone,iron
153178,208,314,19,0,iron,wood
153179,210,309,56,10,wood,stone
153180,218,304,32,0,iron,stone
153181,215,313,30,0,iron,stone
153182,206,309,27,0,stone,iron
153183,207,304,1,20,wood,stone
153184,219,306,21,0,stone,iron
153185,217,309,23,0,iron,stone
153186,215,314,4,20,stone,wood
153187,219,316,6,20,wood,stone
153188,214,312,30,0,iron,wood
153189,203,311,28,0,wood,iron
153190,206,315,57,8,wood,stone
153191,216,305,18,0,wood,iron
153192,219,311,55,9,iron,stone
153193,204,313,15,8,wood,stone
153194,216,306,19,0,wood,iron
153195,211,312,20,0,wood,stone
153196,201,305,18,0,iron,wood
153197,209,317,35,0,iron,stone
153198,200,318,20,0,stone,wood
153199,215,317,19,0,wood,stone
153200,214,314,12,7,wood,stone
153201,204,310,36,0,iron,stone
153202,208,308,33,0,stone,wood
153203,212,305,19,0,wood,stone
153204,212,317,31,0,iron,stone
153205,201,311,21,0,stone,iron
153206,202,305,60,9,stone,wood
153207,214,306,26,0,wood,iron
153208,207,301,35,0,wood,stone
153209,204,312,23,0,iron,wood
153210,213,312,26,0,iron,wood
153211,205,318,28,0,iron,wood
153212,218,303,31,0,stone,wood
153213,211,316,36,0,iron,wood
153214,204,303,47,9,stone,wood
153215,219,307,34,0,wood,iron
153216,216,319,18,0,wood,iron
153217,210,313,36,0,stone,iron
153218,200,314,36,0,iron,wood
153219,215,310,36,0,stone,wood
153220,215,318,25,0,stone,iron
153221,212,304,17,0,stone,iron
153222,212,309,27,0,wood,stone
153223,200,310,28,0,stone,iron
153224,216,301,26,0,iron,wood
153225,218,305,36,0,wood,iron
153226,213,318,33,0,wood,iron
153227,208,301,23,0,wood,iron
153228,214,317,35,0,iron,stone
153229,202,307,51,8,iron,wood
153230,206,301,32,0,wood,stone
153231,209,315,31,0,iron,stone
153232,218,308,32,0,stone,iron
153233,220,308,3,20,iron,stone
153234,232,312,1,20,iron,stone
153235,220,300,33,0,iron,wood
153236,237,310,33,0,wood,iron
153237,221,313,5,20,stone,iron
153238,227,306,1,20,stone,wood
153239,234,305,4,20,wood,stone
153240,225,318,29,0,stone,wood
153241,238,315,39,20,wood,stone
153242,233,302,52,10,iron,stone
153243,227,300,16,13,wood,iron
153244,229,314,54,10,wood,stone
153245,220,306,48,8,iron,wood
153246,225,303,52,10,stone,iron
153247,226,307,26,0,stone,iron
153248,234,319,29,0,iron,wood
153249,232,316,24,0,stone,wood
153250,238,310,28,0,stone,wood
153251,235,309,36,0,stone,wood
153252,228,307,34,0,stone,iron
153253,221,319,15,8,iron,wood
153254,225,306,19,0,iron,wood
153255,226,308,36,0,wood,stone
153256,231,304,24,0,stone,wood
153257,230,304,18,0,wood,iron
153258,220,302,19,0,iron,wood
153259,228,310,15,8,iron,stone
153260,226,306,32,0,wood,stone
153261,230,318,35,0,wood,stone
153262,228,314,27,0,wood,stone
153263,239,301,54,10,wood,iron
153264,230,314,17,0,iron,wood
153265,237,312,31,0,stone,iron
153266,228,300,18,0,iron,wood
153267,237,302,29,0,iron,stone
153268,233,312,32,0,wood,stone
153269,231,312,24,0,iron,wood
153270,221,301,14,7,iron,wood
153271,238,318,21,0,stone,iron
153272,233,317,35,0,iron,wood
153273,225,302,21,0,wood,stone
153274,247,306,55,9,wood,stone
153275,241,310,1,20,iron,stone
153276,259,301,18,0,wood,stone
153277,242,307,20,0,wood,iron
153278,240,307,33,0,stone,iron
153279,253,314,54,10,stone,iron
153280,257,309,36,0,stone,iron
153281,256,309,36,0,iron,stone
153282,240,315,26,0,wood,stone
153283,251,316,28,0,stone,wood
153284,241,300,19,0,stone,wood
153285,249,317,21,0,iron,stone
153286,249,313,20,0,stone,wood
153287,245,300,30,0,stone,wood
153288,241,308,24,0,iron,wood
153289,242,300,35,0,stone,iron
153290,252,311,26,0,iron,stone
153291,250,309,34,0,wood,stone
153292,257,305,39,20,iron,wood
153293,255,302,33,0,stone,iron
153294,252,317,42,20,stone,iron
153295,252,309,14,7,iron,wood
153296,247,304,33,0,iron,wood
153297,252,304,34,0,iron,stone
153298,248,302,14,7,stone,wood
153299,246,319,31,0,iron,stone
153300,256,314,24,0,iron,stone
153301,257,310,33,0,iron,stone
153302,257,316,51,8,wood,iron
153303,248,304,29,0,stone,wood
153304,257,302,53,11,stone,wood
153305,257,311,59,8,stone,wood
153306,254,313,24,0,wood,iron
153307,251,300,11,7,iron,wood
153308,250,305,35,0,stone,wood
153309,253,306,54,10,iron,stone
153310,245,315,31,0,stone,iron
153311,244,304,28,0,stone,wood
153312,240,319,32,0,wood,iron
153313,242,308,24,0,stone,wood
153314,251,304,15,8,wood,stone
153315,247,315,30,0,iron,stone
153316,255,303,23,0,wood,iron
153317,251,317,32,0,wood,stone
153318,258,302,29,0,wood,stone
153319,279,318,7,20,iron,stone
153320,260,309,45,20,iron,wood
153321,272,305,11,7,wood,stone
153322,276,301,11,7,iron,wood
153323,274,309,45,20,stone,wood
153324,276,313,14,7,wood,iron
153325,275,318,32,0,wood,iron
153326,262,319,10,20,stone,iron
153327,265,308,20,0,iron,stone
153328,260,311,28,0,wood,iron
153329,268,317,25,0,stone,iron
153330,268,304,11,7,stone,wood
153331,278,319,20,0,wood,stone
153332,272,308,49,9,wood,iron
153333,265,310,6,20,iron,wood
153334,275,303,10,20,iron,stone
153335,273,310,32,0,iron,stone
153336,269,316,34,0,iron,stone
153337,264,300,1,20,stone,wood
153338,277,314,11,7,wood,iron
153339,261,314,35,0,stone,iron
153340,267,306,60,9,wood,iron
153341,262,316,16,13,iron,stone
153342,263,300,17,0,wood,iron
153343,261,304,30,0,wood,stone
153344,278,316,21,0,stone,iron
153345,270,316,22,0,iron,wood
153346,275,300,33,0,stone,iron
153347,263,313,27,0,iron,stone
153348,265,304,17,0,stone,wood
153349,261,301,27,0,stone,iron
153350,264,314,47,9,iron,wood
153351,271,316,27,0,stone,iron
153352,274,305,22,0,stone,iron
153353,272,318,34,0,wood,iron
153354,273,302,19,0,iron,stone
153355,260,305,25,0,iron,stone
153356,262,309,33,0,wood,iron
153357,267,304,30,0,wood,stone
153358,267,317,22,0,wood,iron
153359,269,305,31,0,wood,iron
153360,269,315,28,0,stone,iron
153361,269,319,34,0,wood,stone
153362,267,318,35,0,stone,iron
153363,272,301,22,0,iron,stone
153364,272,302,29,0,wood,iron
153365,263,302,14,7,stone,wood
153366,262,318,21,0,stone,iron
153367,272,304,35,0,iron,wood
153368,274,315,12,7,wood,stone
153369,291,313,58,6,iron,stone
153370,281,308,7,20,iron,stone
153371,282,316,50,10,iron,wood
153372,282,300,34,0,iron,stone
153373,281,312,43,20,stone,wood
153374,290,314,23,0,stone,wood
153375,291,319,6,20,iron,wood
153376,296,313,16,13,stone,iron
153377,292,305,42,20,iron,wood
153378,280,300,49,9,stone,wood
153379,289,316,48,8,wood,stone
153380,288,309,35,0,iron,wood
153381,290,304,53,11,stone,iron
153382,298,319,35,0,wood,stone
153383,299,315,42,20,stone,wood
153384,295,302,58,6,stone,wood
153385,286,308,25,0,wood,iron
153386,291,303,23,0,wood,iron
153387,290,307,28,0,stone,wood
153388,294,308,6,20,wood,stone
153389,296,319,33,0,iron,wood
153390,288,318,23,0,stone,wood
153391,280,318,17,0,wood,iron
153392,285,307,28,0,wood,stone
153393,288,313,24,0,wood,stone
153394,290,319,30,0,stone,wood
153395,284,305,29,0,stone,iron
153396,282,304,23,0,stone,iron
153397,289,314,31,0,wood,iron
153398,283,307,29,0,wood,iron
153399,290,300,26,0,stone,wood
153400,289,315,23,0,wood,iron
153401,299,318,35,0,stone,iron
153402,288,317,36,0,iron,wood
153403,294,318,28,0,stone,iron
153404,298,302,24,0,stone,wood
153405,281,305,48,8,wood,stone
153406,281,302,20,0,stone,wood
153407,286,309,27,0,stone,wood
153408,310,304,29,0,iron,wood
153409,304,314,18,0,iron,wood
153410,312,305,51,8,stone,wood
153411,303,309,5,20,stone,wood
153412,309,315,18,0,stone,wood
153413,313,312,17,0,wood,stone
153414,311,310,25,0,wood,stone
153415,305,314,31,0,stone,iron
153416,300,312,15,8,stone,wood
153417,308,315,26,0,iron,stone
153418,312,303,48,8,iron,wood
153419,311,317,38,20,stone,iron
153420,305,303,26,0,stone,wood
153421,305,313,23,0,stone,wood
153422,316,300,6,20,stone,wood
153423,300,301,31,0,wood,stone
153424,304,308,19,0,iron,stone
153425,308,300,18,0,wood,stone
153426,310,314,23,0,iron,stone
153427,318,305,7,20,stone,wood
153428,300,304,33,0,iron,wood
153429,317,316,48,8,iron,stone
153430,304,316,23,0,iron,wood
153431,306,302,29,0,iron,stone
153432,315,307,17,0,stone,wood
153433,319,309,34,0,wood,iron
153434,304,315,23,0,iron,wood
153435,307,316,36,0,iron,stone
153436,317,308,33,0,wood,iron
153437,316,305,17,0,wood,iron
153438,301,300,24,0,stone,wood
153439,307,313,11,7,iron,stone
153440,307,305,40,20,iron,stone
153441,300,303,25,0,stone,wood
153442,316,304,19,0,stone,wood
153443,315,308,17,0,wood,stone
153444,310,312,35,0,iron,stone
153445,312,311,20,0,iron,wood
153446,307,315,17,0,stone,iron
153447,314,315,34,0,iron,wood
153448,303,319,25,0,iron,wood
153449,319,303,35,0,stone,wood
153450,309,304,29,0,iron,stone
153451,306,306,17,0,iron,stone
153452,303,300,31,0,wood,iron
153453,300,306,34,0,stone,wood
153454,315,310,36,0,iron,wood
153455,309,317,30,0,stone,iron
153456,315,316,35,0,wood,iron
153457,303,308,30,0,stone,iron
153458,312,316,17,0,iron,stone
153459,335,308,36,0,wood,iron
153460,339,303,37,20,wood,stone
153461,337,301,33,0,stone,wood
153462,326,319,35,0,stone,wood
153463,320,311,39,20,stone,wood
153464,336,302,25,0,iron,wood
153465,326,306,45,20,wood,iron
153466,323,308,11,7,stone,iron
153467,325,313,1,20,iron,wood
153468,330,303,5,20,wood,stone
153469,330,314,25,0,iron,stone
153470,336,301,34,0,stone,iron
153471,339,309,54,10,wood,stone
153472,335,318,53,11,iron,stone
153473,326,307,30,0,iron,stone
153474,334,313,30,0,stone,wood
153475,339,307,14,7,stone,iron
153476,320,319,26,0,iron,stone
153477,335,313,18,0,iron,wood
153478,329,319,51,8,iron,wood
153479,326,312,23,0,stone,iron
153480,338,304,28,0,wood,stone
153481,321,317,24,0,stone,iron
153482,332,309,21,0,wood,stone
153483,324,305,30,0,iron,wood
153484,327,303,23,0,iron,stone
153485,335,305,60,9,wood,stone
153486,322,319,51,8,stone,iron
153487,328,318,12,7,stone,wood
153488,330,309,11,7,iron,wood
153489,336,312,14,7,wood,stone
153490,327,304,30,0,stone,wood
153491,324,306,22,0,wood,stone
153492,323,305,26,0,stone,wood
153493,339,316,24,0,iron,stone
153494,330,313,28,0,stone,wood
153495,335,309,18,0,wood,stone
153496,336,314,33,0,stone,iron
153497,320,315,35,0,wood,iron
153498,332,313,24,0,wood,stone
153499,337,318,34,0,stone,iron
153500,334,312,21,0,iron,stone
153501,326,308,30,0,stone,wood
153502,323,310,31,0,wood,stone
153503,328,301,12,7,wood,stone
153504,338,317,36,0,wood,stone
153505,333,316,21,0,iron,stone
153506,326,311,24,0,stone,iron
153507,320,314,21,0,wood,stone
153508,336,309,23,0,wood,iron
153509,322,301,35,0,wood,stone
153510,337,316,17,0,wood,stone
153511,321,300,22,0,stone,wood
153512,331,301,27,0,wood,iron
153513,323,318,23,0,wood,stone
153514,331,302,27,0,stone,wood
153515,337,302,33,0,stone,iron
153516,357,319,22,0,stone,wood
153517,354,304,21,0,wood,stone
153518,355,315,44,20,stone,wood
153519,345,315,45,20,iron,stone
153520,346,310,31,0,iron,stone
153521,343,312,24,0,wood,stone
153522,356,310,57,8,wood,stone
153523,354,306,56,10,stone,wood
153524,342,313,19,0,iron,stone
153525,348,310,34,0,wood,iron
153526,349,304,31,0,iron,stone
153527,350,315,25,0,wood,stone
153528,358,309,25,0,iron,stone
153529,347,309,42,20,wood,stone
153530,349,308,20,0,stone,iron
153531,342,301,56,10,wood,stone
153532,344,317,33,0,iron,stone
153533,346,300,23,0,iron,wood
153534,357,304,11,7,iron,wood
153535,348,309,32,0,iron,wood
153536,356,304,20,0,wood,iron
153537,354,300,56,10,stone,wood
153538,352,314,53,11,iron,stone
153539,340,318,14,7,iron,stone
153540,341,302,22,0,stone,wood
153541,359,304,34,0,wood,stone
153542,352,313,26,0,stone,iron
153543,343,315,17,0,iron,wood
153544,359,306,30,0,stone,wood
153545,349,305,30,0,wood,iron
153546,355,303,25,0,stone,wood
153547,346,312,29,0,stone,iron
153548,341,307,22,0,wood,stone
153549,340,315,30,0,stone,iron
153550,344,316,28,0,stone,iron
153551,344,313,57,8,iron,stone
153552,358,310,20,0,wood,iron
153553,355,306,24,0,iron,stone
153554,342,311,20,0,wood,stone
153555,353,316,24,0,wood,stone
153556,354,313,32,0,stone,wood
153557,342,317,12,7,wood,iron
153558,359,319,20,0,iron,wood
153559,350,306,50,10,stone,wood
153560,358,319,22,0,stone,iron
153561,355,305,21,0,stone,iron
153562,358,314,18,0,wood,iron
153563,340,316,32,0,stone,wood
153564,340,317,18,0,stone,iron
153565,342,314,33,0,iron,stone
153566,378,306,37,20,iron,wood
153567,363,306,34,0,iron,wood
153568,372,306,47,9,wood,iron
153569,375,314,8,20,wood,stone
153570,363,312,2,20,wood,iron
153571,365,306,54,10,stone,iron
153572,361,302,9,20,iron,wood
153573,366,311,29,0,wood,iron
153574,362,318,37,20,iron,wood
153575,369,313,56,10,stone,wood
153576,376,305,57,8,wood,stone
153577,373,302,31,0,iron,wood
153578,367,318,31,0,iron,stone
153579,374,312,57,8,iron,wood
153580,365,309,29,0,wood,iron
153581,360,309,12,7,wood,iron
153582,366,310,17,0,iron,wood
153583,378,318,54,10,wood,iron
153584,379,304,11,7,stone,wood
153585,372,300,16,13,stone,iron
153586,370,313,20,0,stone,iron
153587,361,315,17,0,stone,wood
153588,363,309,27,0,iron,stone
153589,370,304,34,0,wood,iron
153590,371,305,18,0,stone,iron
153591,371,319,47,9,wood,iron
153592,373,311,26,0,stone,wood
153593,371,300,22,0,stone,iron
153594,372,313,27,0,wood,iron
153595,373,318,23,0,iron,wood
153596,370,308,29,0,stone,iron
153597,374,309,1,20,iron,stone
153598,373,308,26,0,wood,stone
153599,379,313,11,7,stone,wood
153600,378,303,48,8,wood,iron
153601,373,317,18,0,iron,wood
153602,377,303,32,0,iron,stone
153603,368,303,20,0,wood,stone
153604,373,313,32,0,iron,wood
153605,374,305,29,0,wood,iron
153606,360,313,18,0,stone,wood
153607,374,306,20,0,iron,wood
153608,369,309,32,0,iron,stone
153609,362,319,34,0,stone,iron
153610,361,319,34,0,wood,stone
153611,365,312,25,0,iron,wood
153612,372,304,20,0,iron,wood
153613,369,318,33,0,wood,iron
153614,366,318,22,0,iron,stone
153615,390,305,51,8,iron,stone
153616,381,316,28,0,wood,stone
153617,397,311,1,20,wood,stone
153618,387,310,17,0,wood,iron
153619,383,315,2,20,iron,wood
153620,393,303,14,7,iron,wood
153621,388,310,35,0,iron,wood
153622,385,306,27,0,stone,iron
153623,391,309,40,20,wood,iron
153624,397,302,14,7,wood,iron
153625,382,319,47,9,wood,stone
153626,387,307,60,9,iron,wood
153627,390,303,31,0,wood,stone
153628,399,317,4,20,iron,stone
153629,399,304,20,0,stone,wood
153630,396,300,16,13,wood,iron
153631,398,308,51,8,stone,iron
153632,397,312,27,0,wood,iron
153633,390,314,35,0,iron,wood
153634,392,306,45,20,stone,wood
153635,396,317,30,0,iron,stone
153636,384,302,16,13,stone,wood
153637,398,306,24,0,stone,wood
153638,396,316,17,0,stone,wood
153639,382,304,18,0,iron,stone
153640,391,312,33,0,iron,wood
153641,392,301,27,0,iron,stone
153642,389,315,20,0,wood,stone
153643,393,318,49,9,stone,wood
153644,382,305,23,0,wood,iron
153645,384,311,12,7,iron,stone
153646,390,304,31,0,iron,wood
153647,398,312,28,0,wood,stone
153648,392,302,19,0,wood,iron
153649,390,319,34,0,wood,stone
153650,386,307,19,0,iron,wood
153651,388,312,19,0,wood,stone
153652,388,302,17,0,wood,iron
153653,385,301,30,0,wood,iron
153654,385,309,24,0,wood,iron
153655,395,301,31,0,wood,stone
153656,391,310,26,0,wood,stone
153657,396,313,26,0,stone,iron
153658,387,319,22,0,wood,stone
153659,394,301,18,0,wood,iron
153660,384,307,33,0,stone,wood
153661,394,318,25,0,wood,iron
153662,391,302,30,0,iron,stone
153663,381,301,32,0,wood,iron
153664,388,311,21,0,wood,iron
153665,399,311,34,0,iron,wood
153666,394,314,30,0,wood,iron
153667,389,310,33,0,wood,stone
153668,395,300,28,0,wood,stone
153669,402,301,54,10,stone,iron
153670,404,300,36,0,stone,wood
153671,411,316,1,20,iron,wood
153672,406,304,19,0,stone,iron
153673,410,319,11,7,wood,iron
153674,415,311,30,0,wood,iron
153675,417,303,59,8,iron,stone
153676,411,304,13,11,stone,wood
153677,404,308,26,0,stone,wood
153678,419,319,22,0,iron,wood
153679,406,311,5,20,wood,iron
153680,411,312,46,20,iron,stone
153681,415,308,17,0,wood,iron
153682,410,303,22,0,stone,iron
153683,419,301,14,7,stone,iron
153684,410,306,29,0,wood,iron
153685,408,319,23,0,iron,stone
153686,401,300,20,0,iron,stone
153687,401,315,13,11,iron,stone
153688,418,309,33,0,wood,iron
153689,409,310,34,0,stone,iron
153690,404,310,32,0,stone,wood
153691,417,312,21,0,wood,stone
153692,413,301,16,13,stone,wood
153693,410,316,35,0,wood,stone
153694,409,308,49,9,stone,iron
153695,416,300,14,7,iron,stone
153696,406,310,31,0,wood,iron
153697,415,310,29,0,wood,iron
153698,407,303,22,0,wood,stone
153699,408,316,32,0,stone,wood
153700,405,314,25,0,stone,iron
153701,400,318,31,0,wood,iron
153702,416,316,27,0,iron,wood
153703,406,300,19,0,wood,iron
153704,416,307,35,0,iron,stone
153705,408,304,32,0,wood,stone
153706,408,306,15,8,iron,wood
153707,404,313,22,0,iron,stone
153708,400,304,20,0,iron,stone
153709,419,306,32,0,stone,wood
153710,407,319,27,0,wood,stone
153711,409,304,35,0,stone,wood
153712,403,305,36,0,wood,stone
153713,418,316,32,0,wood,iron
153714,404,305,34,0,stone,iron
153715,405,306,22,0,stone,wood
153716,414,300,32,0,iron,wood
153717,434,303,47,9,iron,stone
153718,432,310,1,20,wood,stone
153719,420,309,41,20,wood,iron
153720,435,319,33,0,iron,stone
153721,421,319,58,6,iron,wood
153722,427,303,4,20,stone,iron
153723,424,318,47,9,wood,iron
153724,421,307,34,0,iron,stone
153725,423,311,4,20,stone,iron
153726,437,317,25,0,iron,wood
153727,436,319,34,0,iron,wood
153728,432,306,29,0,wood,stone
153729,439,300,42,20,iron,stone
153730,425,305,50,10,iron,wood
153731,424,302,35,0,wood,iron
153732,431,307,29,0,wood,stone
153733,420,319,33,0,iron,wood
153734,436,313,46,20,iron,wood
153735,435,307,13,11,iron,stone
153736,436,307,31,0,stone,iron
153737,432,302,22,0,iron,stone
153738,434,314,21,0,iron,wood
153739,421,300,17,0,wood,stone
153740,422,302,24,0,iron,stone
153741,434,317,22,0,wood,iron
153742,427,302,32,0,wood,iron
153743,430,314,25,0,wood,iron
153744,421,314,47,9,iron,wood
153745,439,301,18,0,stone,wood
153746,431,315,25,0,stone,wood
153747,430,301,17,0,wood,stone
153748,433,317,23,0,iron,stone
153749,434,310,17,0,stone,wood
153750,431,319,23,0,iron,wood
153751,420,318,17,0,stone,iron
153752,428,318,12,7,iron,stone
153753,427,316,36,0,iron,wood
153754,429,316,25,0,stone,wood
153755,430,309,28,0,iron,stone
153756,428,317,18,0,stone,iron
153757,431,310,33,0,iron,wood
153758,438,316,6,20,wood,stone
153759,427,304,21,0,wood,stone
153760,431,312,21,0,iron,stone
153761,421,317,24,0,wood,stone
153762,426,300,25,0,stone,wood
153763,431,308,36,0,stone,wood
153764,429,307,25,0,wood,stone
153765,435,305,11,7,stone,wood
153766,433,304,25,0,iron,wood
153767,443,309,21,0,stone,iron
153768,450,304,2,20,iron,stone
153769,445,315,3,20,wood,stone
153770,447,313,21,0,iron,stone
153771,459,306,16,13,stone,wood
153772,457,311,36,0,wood,stone
153773,451,307,8,20,wood,iron
153774,440,300,26,0,iron,wood
153775,450,311,32,0,stone,iron
153776,448,300,39,20,wood,iron
153777,447,318,56,10,wood,stone
153778,440,310,18,0,wood,iron
153779,457,313,29,0,wood,stone
153780,449,310,29,0,stone,wood
153781,450,300,22,0,wood,iron
153782,459,313,29,0,wood,stone
153783,443,311,21,0,iron,stone
153784,452,314,47,9,stone,iron
153785,447,303,54,10,wood,stone
153786,453,307,25,0,iron,wood
153787,440,307,22,0,iron,stone
153788,448,311,35,0,stone,iron
153789,455,314,36,0,stone,wood
153790,442,308,32,0,stone,iron
153791,443,315,21,0,stone,iron
153792,459,310,29,0,iron,wood
153793,454,312,48,8,iron,stone
153794,446,314,11,7,wood,iron
153795,456,318,19,0,iron,wood
153796,455,307,48,8,wood,iron
153797,458,301,36,0,iron,wood
153798,446,308,18,0,wood,stone
153799,451,314,25,0,iron,stone
153800,454,314,17,0,wood,stone
153801,444,310,32,0,iron,wood
153802,458,304,49,9,iron,stone
153803,449,313,24,0,wood,stone
153804,457,302,11,7,iron,wood
153805,454,303,26,0,wood,stone
153806,454,319,60,9,iron,wood
